name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
A.J. Feeley,FeelA.00,19.25,34.625,223.625,1.125,1.5,1.875,0.0,0.625,0.5,0.555956678700361,6.458483754512636,0.032490974729241874,0.04332129963898917,23,18,11,0.4782608695652174,0
Aaron Brooks,BrooAa00,23.5,43.375,300.5,1.875,1.125,2.875,0.0,0.75,0.75,0.5417867435158501,6.927953890489913,0.043227665706051875,0.025936599423631124,92,91,39,0.42391304347826086,1
Aaron Rodgers,RodgAa00,21.875,34.25,245.75,1.625,0.625,2.75,0.625,0.5,0.5,0.6386861313868614,7.175182481751825,0.04744525547445255,0.01824817518248175,167,164,106,0.6347305389221557,1
Adrian Burk,BurkAd00,7.75,20.125,146.875,1.375,2.25,0.0,0.0,0.125,0.125,0.38509316770186336,7.298136645962733,0.06832298136645963,0.11180124223602485,51,39,18,0.35294117647058826,0
Akili Smith,SmitAk00,17.75,37.0,186.25,0.5,1.25,4.375,0.0,0.125,0.125,0.4797297297297297,5.033783783783784,0.013513513513513514,0.033783783783783786,16,14,2,0.125,0
Al Dorow,DoroAl00,11.0,22.125,155.5,1.25,1.875,0.0,0.0,0.625,0.5,0.4971751412429379,7.028248587570621,0.05649717514124294,0.0847457627118644,43,37,19,0.4418604651162791,0
Alex Smith,SmitAl03,17.375,32.75,206.875,0.5,1.375,3.875,0.0,0.375,0.375,0.5305343511450382,6.316793893129771,0.015267175572519083,0.04198473282442748,166,164,95,0.572289156626506,1
Andrew Luck,LuckAn00,29.375,51.5,370.625,1.5,1.5,2.75,1.0,0.75,0.75,0.5703883495145631,7.196601941747573,0.02912621359223301,0.02912621359223301,84,84,49,0.5833333333333334,1
Andy Dalton,DaltAn00,24.625,41.5,279.875,1.875,1.5,1.75,0.25,0.75,0.75,0.5933734939759037,6.743975903614458,0.045180722891566265,0.03614457831325301,120,120,68,0.5666666666666667,1
Archie Manning,MannAr00,14.625,31.25,182.875,1.0,1.375,0.0,0.0,0.25,0.25,0.468,5.852,0.032,0.044,131,125,32,0.24427480916030533,1
Austin Davis,DaviAu00,25.625,40.25,278.875,1.5,1.25,4.0,0.75,0.375,0.375,0.6366459627329193,6.928571428571429,0.037267080745341616,0.031055900621118012,11,10,3,0.2727272727272727,0
Babe Parilli,PariBa00,9.125,21.25,164.625,1.375,2.125,0.0,0.0,0.625,0.25,0.4294117647058823,7.747058823529412,0.06470588235294118,0.1,133,99,60,0.45112781954887216,1
