name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Frank Tripucka,TripFr00,7.125,14.625,106.375,0.75,1.0,0.0,0.0,0.25,0.25,0.48717948717948717,7.273504273504273,0.05128205128205128,0.06837606837606838,53,50,16,0.3018867924528302,0
Frankie Albert,AlbeFr00,10.5,19.75,113.875,1.125,1.125,0.0,0.0,0.125,0.125,0.5316455696202531,5.765822784810126,0.056962025316455694,0.056962025316455694,30,28,13,0.43333333333333335,0
Gary Cuozzo,CuozGa00,9.0,17.875,118.625,1.0,0.875,0.0,0.0,0.25,0.125,0.5034965034965035,6.636363636363637,0.055944055944055944,0.04895104895104895,47,35,22,0.46808510638297873,0
Gary Danielson,DaniGa00,6.5,15.25,71.25,0.375,0.625,0.0,0.0,0.25,0.125,0.4262295081967213,4.672131147540983,0.02459016393442623,0.040983606557377046,74,58,33,0.44594594594594594,1
Gary Hogeboom,HogeGa00,15.5,27.75,192.875,0.5,0.625,1.875,0.0,0.5,0.5,0.5585585585585585,6.95045045045045,0.018018018018018018,0.02252252252252252,46,36,20,0.43478260869565216,0
Gary Huff,HuffGa00,6.875,16.375,75.0,0.25,1.125,0.0,0.0,0.125,0.125,0.4198473282442748,4.580152671755725,0.015267175572519083,0.06870229007633588,32,27,6,0.1875,0
Geno Smith,SmitGe00,14.125,23.75,186.25,0.875,1.25,2.625,0.5,0.375,0.375,0.5947368421052631,7.842105263157895,0.03684210526315789,0.05263157894736842,30,28,11,0.36666666666666664,0
George Blanda+,BlanGe00,6.0,16.375,88.875,1.125,1.5,0.0,0.0,0.375,0.25,0.366412213740458,5.427480916030534,0.06870229007633588,0.0916030534351145,130,104,63,0.4846153846153846,1
George Ratterman,RattGe00,9.125,18.625,150.375,1.75,1.375,0.0,0.0,0.625,0.625,0.4899328859060403,8.073825503355705,0.09395973154362416,0.0738255033557047,27,18,15,0.5555555555555556,0
George Shaw,ShawGe00,5.625,12.625,73.0,0.625,1.625,0.0,0.0,0.5,0.5,0.44554455445544555,5.782178217821782,0.04950495049504951,0.12871287128712872,34,26,12,0.35294117647058826,0
Gifford Nielsen,NielGi00,5.75,10.5,74.75,0.625,0.5,0.125,0.0,0.375,0.125,0.5476190476190477,7.119047619047619,0.05952380952380952,0.047619047619047616,20,14,6,0.3,0
Greg Landry,LandGr00,7.125,15.25,84.875,0.625,1.625,0.0,0.0,0.375,0.375,0.4672131147540984,5.565573770491803,0.040983606557377046,0.10655737704918032,98,93,41,0.41836734693877553,1
Gus Frerotte,FrerGu00,11.25,21.125,155.5,1.25,0.75,0.75,0.0,0.25,0.125,0.5325443786982249,7.3609467455621305,0.05917159763313609,0.03550295857988166,102,92,50,0.49019607843137253,1
Heath Shuler,ShulHe00,8.25,19.75,122.0,0.75,1.25,1.125,0.0,0.0,0.0,0.4177215189873418,6.177215189873418,0.0379746835443038,0.06329113924050633,23,21,8,0.34782608695652173,0
Hugh Millen,MillHu00,10.25,17.5,130.375,0.375,0.625,2.75,0.0,0.375,0.375,0.5857142857142857,7.45,0.02142857142857143,0.03571428571428571,32,25,8,0.25,0
J.P. Losman,LosmJ.00,9.25,18.25,92.25,0.5,0.375,2.125,0.0,0.25,0.125,0.5068493150684932,5.054794520547945,0.0273972602739726,0.02054794520547945,35,32,11,0.3142857142857143,0
JaMarcus Russell,RussJa00,10.5,19.125,121.875,0.75,0.625,2.0,0.5,0.125,0.125,0.5490196078431373,6.372549019607843,0.0392156862745098,0.032679738562091505,29,25,8,0.27586206896551724,0
Jack Concannon,ConcJa00,7.5,17.375,95.625,0.625,1.375,0.0,0.0,0.375,0.375,0.4316546762589928,5.503597122302159,0.03597122302158273,0.07913669064748201,41,40,16,0.3902439024390244,0
Jack Kemp,KempJa00,13.25,24.5,163.375,0.875,1.125,0.0,0.0,0.375,0.375,0.5408163265306123,6.668367346938775,0.03571428571428571,0.04591836734693878,114,107,68,0.5964912280701754,1
Jack Thompson,ThomJa00,6.375,14.625,71.375,0.375,0.625,0.0,0.0,0.125,0.0,0.4358974358974359,4.880341880341881,0.02564102564102564,0.042735042735042736,33,21,7,0.21212121212121213,0
Jack Trudeau,TrudJa00,13.625,27.875,148.875,0.625,1.0,1.25,0.0,0.0,0.0,0.48878923766816146,5.3408071748878925,0.02242152466367713,0.03587443946188341,55,47,19,0.34545454545454546,0
Jacoby Brissett,BrisJa00,12.875,21.25,156.75,0.25,0.375,2.25,0.625,0.375,0.375,0.6058823529411764,7.376470588235295,0.011764705882352941,0.01764705882352941,17,17,5,0.29411764705882354,0
Jake Delhomme,DelhJa00,11.875,21.125,128.875,0.875,1.125,1.125,0.0,0.625,0.5,0.5621301775147929,6.100591715976331,0.04142011834319527,0.05325443786982249,107,104,62,0.5794392523364486,1
