name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Bernie Kosar,KosaBe00,9.375,18.625,120.5,0.5,0.75,1.0,0.0,0.375,0.25,0.5033557046979866,6.469798657718121,0.026845637583892617,0.040268456375838924,116,112,57,0.49137931034482757,1
Bert Jones,JoneBe00,6.375,15.375,79.875,0.5,1.75,0.0,0.0,0.125,0.125,0.4146341463414634,5.195121951219512,0.032520325203252036,0.11382113821138211,100,96,46,0.46,1
Bill Kenney,KennBi00,12.625,23.25,178.125,1.0,1.0,0.875,0.0,0.625,0.625,0.543010752688172,7.661290322580645,0.043010752688172046,0.043010752688172046,81,76,36,0.4444444444444444,1
Bill Munson,MunsBi00,9.375,19.75,125.625,0.875,1.25,0.0,0.0,0.25,0.25,0.47468354430379744,6.360759493670886,0.04430379746835443,0.06329113924050633,79,66,28,0.35443037974683544,0
Bill Nelsen,NelsBi00,7.875,18.5,117.625,0.25,1.25,0.0,0.0,0.0,0.0,0.42567567567567566,6.358108108108108,0.013513513513513514,0.06756756756756757,80,77,41,0.5125,1
Bill Troup,TrouBi00,11.125,21.25,139.25,0.75,1.875,0.0,0.0,0.375,0.375,0.5235294117647059,6.552941176470588,0.03529411764705882,0.08823529411764706,12,11,3,0.25,0
Billy Kilmer,KilmBi00,9.75,20.875,127.875,0.5,0.875,0.0,0.0,0.125,0.0,0.46706586826347307,6.125748502994012,0.023952095808383235,0.041916167664670656,125,115,64,0.512,1
Billy Volek,VoleBi00,20.0,32.625,211.75,1.5,0.875,2.625,0.0,0.375,0.25,0.6130268199233716,6.490421455938697,0.04597701149425287,0.02681992337164751,15,10,5,0.3333333333333333,0
Billy Wade,WadeBi00,10.0,19.125,147.875,1.0,0.5,0.0,0.0,0.25,0.0,0.5228758169934641,7.73202614379085,0.05228758169934641,0.026143790849673203,95,80,44,0.4631578947368421,1
Bob Avellini,AvelBo00,9.75,18.875,142.75,0.75,1.375,0.0,0.0,0.5,0.5,0.5165562913907285,7.562913907284768,0.039735099337748346,0.0728476821192053,47,44,19,0.40425531914893614,0
Bob Berry,BerrBo00,8.75,17.875,156.25,0.875,1.75,0.0,0.0,0.125,0.125,0.48951048951048953,8.741258741258742,0.04895104895104895,0.0979020979020979,53,49,20,0.37735849056603776,0
Bob Celeri,CeleBo00,9.5,22.375,164.0,1.0,1.25,0.0,0.0,0.125,0.125,0.4245810055865922,7.329608938547486,0.0446927374301676,0.055865921787709494,13,10,1,0.07692307692307693,0
Bob Gagliano,GaglBo00,8.75,18.125,130.25,0.25,1.125,2.25,0.0,0.25,0.25,0.4827586206896552,7.186206896551724,0.013793103448275862,0.06206896551724138,21,13,9,0.42857142857142855,0
Bob Griese+,GrieBo00,12.875,25.0,150.0,0.875,1.5,0.0,0.0,0.25,0.125,0.515,6.0,0.035,0.06,159,152,96,0.6037735849056604,1
Bobby Douglass,DougBo00,8.0,17.375,91.5,0.5,1.0,0.0,0.0,0.125,0.125,0.460431654676259,5.266187050359712,0.02877697841726619,0.05755395683453238,54,43,11,0.2037037037037037,0
Bobby Hebert,HebeBo00,13.75,26.75,165.375,0.625,0.75,2.375,0.0,0.25,0.25,0.514018691588785,6.182242990654205,0.02336448598130841,0.028037383177570093,111,101,59,0.5315315315315315,1
Bobby Hoying,HoyiBo00,16.0,28.125,196.625,1.375,0.75,3.5,0.0,0.25,0.25,0.5688888888888889,6.9911111111111115,0.04888888888888889,0.02666666666666667,16,13,3,0.1875,0
Bobby Layne+,LaynBo00,11.75,26.625,178.75,1.125,1.25,0.0,0.0,0.375,0.375,0.4413145539906103,6.713615023474178,0.04225352112676056,0.046948356807511735,135,126,83,0.6148148148148148,1
Bobby Scott,ScotBo00,6.375,16.0,81.875,0.625,0.875,0.0,0.0,0.25,0.125,0.3984375,5.1171875,0.0390625,0.0546875,22,12,6,0.2727272727272727,0
Boomer Esiason,EsiaBo00,12.75,22.375,150.375,1.25,0.625,1.625,0.0,0.375,0.25,0.5698324022346368,6.720670391061453,0.055865921787709494,0.027932960893854747,179,173,84,0.4692737430167598,1
Brad Johnson,JohnBr00,12.0,20.375,124.875,0.5,0.625,0.75,0.0,0.375,0.125,0.588957055214724,6.128834355828221,0.024539877300613498,0.03067484662576687,139,130,79,0.5683453237410072,1
Brady Quinn,QuinBr00,14.75,27.375,160.875,0.875,0.75,1.875,0.375,0.125,0.125,0.5388127853881278,5.876712328767123,0.0319634703196347,0.0273972602739726,19,18,4,0.21052631578947367,0
Brandon Weeden,WeedBr00,19.25,34.0,222.875,1.125,1.25,1.375,0.375,0.125,0.125,0.5661764705882353,6.555147058823529,0.03308823529411765,0.03676470588235294,28,25,8,0.2857142857142857,0
Brett Favre+,FavrBr00,17.375,27.75,187.125,1.0,0.375,2.625,0.0,0.375,0.25,0.6261261261261262,6.743243243243243,0.036036036036036036,0.013513513513513514,321,319,199,0.6199376947040498,1
Brian Griese,GrieBr00,15.625,26.75,204.25,1.0,0.875,1.5,0.0,0.25,0.25,0.5841121495327103,7.635514018691588,0.037383177570093455,0.03271028037383177,86,82,46,0.5348837209302325,1
Brian Hoyer,HoyeBr00,13.625,22.625,145.625,0.875,0.625,1.375,0.125,0.5,0.25,0.6022099447513812,6.43646408839779,0.03867403314917127,0.027624309392265192,45,37,17,0.37777777777777777,0
Brian Sipe,SipeBr00,8.875,16.75,93.25,0.125,0.875,0.0,0.0,0.25,0.25,0.5298507462686567,5.567164179104478,0.007462686567164179,0.05223880597014925,113,109,57,0.504424778761062,1
Browning Nagle,NaglBr00,13.5,26.375,163.75,0.625,0.75,1.5,0.0,0.125,0.125,0.5118483412322274,6.208530805687204,0.023696682464454975,0.02843601895734597,15,14,4,0.26666666666666666,0
Bruce Gradkowski,GradBr00,15.875,29.125,148.5,1.125,0.5,1.875,0.0,0.375,0.375,0.5450643776824035,5.098712446351931,0.03862660944206009,0.017167381974248927,25,19,9,0.36,0
Bubby Brister,BrisBu00,10.875,24.375,169.5,0.625,1.125,2.0,0.0,0.125,0.125,0.4461538461538462,6.953846153846154,0.02564102564102564,0.046153846153846156,83,75,41,0.4939759036144578,1
Butch Songin,SongBu00,9.875,22.25,144.5,1.25,1.375,0.0,0.0,0.25,0.25,0.4438202247191011,6.49438202247191,0.056179775280898875,0.06179775280898876,28,20,12,0.42857142857142855,0
Byron Leftwich,LeftBy00,15.5,27.5,189.875,0.75,1.375,1.75,0.0,0.25,0.25,0.5636363636363636,6.904545454545454,0.02727272727272727,0.05,52,50,25,0.4807692307692308,0
Cade McNown,McNoCa00,14.25,25.5,166.0,1.0,1.25,2.125,0.0,0.25,0.125,0.5588235294117647,6.509803921568627,0.0392156862745098,0.049019607843137254,16,13,4,0.25,0
Cam Newton,NewtCa00,19.0,31.5,262.875,1.0,1.125,1.75,0.25,0.25,0.25,0.6031746031746031,8.345238095238095,0.031746031746031744,0.03571428571428571,124,123,71,0.5725806451612904,1
Carson Palmer,PalmCa00,17.0,30.875,183.5,0.625,1.25,2.375,0.0,0.25,0.25,0.5506072874493927,5.94331983805668,0.020242914979757085,0.04048582995951417,183,182,93,0.5081967213114754,1
Chad Henne,ch1,12.5,21.25,132.125,0.5,0.375,2.0,0.25,0.375,0.375,0.5882352941176471,6.2176470588235295,0.023529411764705882,0.01764705882352941,58,51,19,0.3275862068965517,0
Chad Hutchinson,HutcCh00,12.5,25.375,154.75,0.75,0.75,2.75,0.0,0.25,0.25,0.49261083743842365,6.098522167487685,0.029556650246305417,0.029556650246305417,14,14,3,0.21428571428571427,0
Chad Pennington,CP01,17.5,24.5,189.125,0.875,0.375,1.375,0.0,0.375,0.375,0.7142857142857143,7.719387755102041,0.03571428571428571,0.015306122448979591,90,86,45,0.5,1
Charlie Batch,BatcCh00,13.75,24.25,151.125,0.625,0.75,3.125,0.0,0.25,0.25,0.5670103092783505,6.231958762886598,0.02577319587628866,0.030927835051546393,57,53,26,0.45614035087719296,0
Charlie Conerly,ConeCh00,5.875,13.625,109.5,0.875,0.5,0.0,0.0,0.75,0.5,0.43119266055045874,8.036697247706423,0.06422018348623854,0.03669724770642202,107,77,66,0.616822429906542,1
Charlie Frye,FryeCh00,14.25,23.75,141.75,0.625,0.75,3.375,0.0,0.375,0.25,0.6,5.968421052631579,0.02631578947368421,0.031578947368421054,23,22,8,0.34782608695652173,0
Chris Chandler,ChanCh00,10.5,17.5,132.75,0.5,1.0,1.0,0.0,0.625,0.625,0.6,7.585714285714285,0.02857142857142857,0.05714285714285714,155,142,69,0.44516129032258067,1
Chris Miller,MillCh00,12.5,25.25,166.125,0.75,1.75,1.875,0.0,0.125,0.125,0.49504950495049505,6.579207920792079,0.0297029702970297,0.06930693069306931,97,93,35,0.36082474226804123,1
Chris Redman,RedmCh00,13.0,24.25,136.5,0.875,0.625,2.0,0.0,0.375,0.375,0.5360824742268041,5.628865979381444,0.03608247422680412,0.02577319587628866,16,12,6,0.375,0
Chris Simms,SimmCh00,16.0,27.25,190.125,0.75,1.0,2.875,0.0,0.25,0.25,0.5871559633027523,6.977064220183486,0.027522935779816515,0.03669724770642202,17,15,6,0.35294117647058826,0
Chris Weinke,WeinCh00,18.0,31.0,179.0,0.75,1.375,1.25,0.0,0.125,0.125,0.5806451612903226,5.774193548387097,0.024193548387096774,0.04435483870967742,19,18,1,0.05263157894736842,0
Christian Ponder,PondCh00,15.125,27.0,190.25,1.125,1.0,2.625,0.5,0.125,0.125,0.5601851851851852,7.046296296296297,0.041666666666666664,0.037037037037037035,35,34,13,0.37142857142857144,0
Chuck Long,LongCh00,16.125,27.625,174.125,0.875,1.125,2.125,0.0,0.125,0.125,0.583710407239819,6.3031674208144794,0.03167420814479638,0.04072398190045249,20,20,4,0.2,0
Cliff Stoudt,StouCl00,12.5,22.625,167.125,0.5,1.5,1.5,0.0,0.25,0.25,0.5524861878453039,7.386740331491713,0.022099447513812154,0.06629834254143646,26,21,11,0.4230769230769231,0
Cody Carlson,CarlCo00,8.875,17.75,117.0,0.625,0.875,1.5,0.0,0.375,0.25,0.5,6.591549295774648,0.035211267605633804,0.04929577464788732,24,17,10,0.4166666666666667,0
Colin Kaepernick,KaepCo00,14.375,22.625,181.125,1.0,0.375,1.625,1.0,0.5,0.5,0.6353591160220995,8.005524861878452,0.04419889502762431,0.016574585635359115,64,63,32,0.5,1
Colt McCoy,McCoCo00,14.375,22.625,170.875,0.625,0.75,2.375,0.0,0.25,0.25,0.6353591160220995,7.552486187845304,0.027624309392265192,0.03314917127071823,27,24,9,0.3333333333333333,0
Cotton Davidson,DaviCo00,11.125,22.0,136.875,0.75,0.875,0.0,0.0,0.375,0.25,0.5056818181818182,6.221590909090909,0.03409090909090909,0.03977272727272727,67,52,26,0.3880597014925373,0
Craig Erickson,EricCr00,11.125,22.125,159.5,1.25,1.375,1.625,0.0,0.25,0.25,0.5028248587570622,7.209039548022599,0.05649717514124294,0.062146892655367235,38,35,14,0.3684210526315789,0
Craig Morton,MortCr00,9.25,17.625,121.875,1.375,1.375,0.0,0.0,0.375,0.25,0.524822695035461,6.914893617021277,0.07801418439716312,0.07801418439716312,162,145,90,0.5555555555555556,1
Craig Whelihan,WhelCr00,12.625,25.125,149.625,0.75,1.125,2.375,0.0,0.0,0.0,0.5024875621890548,5.955223880597015,0.029850746268656716,0.04477611940298507,17,14,2,0.11764705882352941,0
Damon Huard,HuarDa00,14.375,25.5,146.125,0.875,0.5,3.375,0.0,0.625,0.5,0.5637254901960784,5.730392156862745,0.03431372549019608,0.0196078431372549,34,26,16,0.47058823529411764,0
Dan Darragh,DarrDa00,8.75,20.0,99.625,0.375,1.25,0.0,0.0,0.125,0.125,0.4375,4.98125,0.01875,0.0625,14,10,1,0.07142857142857142,0
Dan Fouts+,FoutDa00,9.625,22.125,133.75,0.75,1.5,0.0,0.0,0.0,0.0,0.4350282485875706,6.045197740112994,0.03389830508474576,0.06779661016949153,178,174,89,0.5,1
Dan Marino+,MariDa00,13.75,22.875,177.125,1.875,0.5,1.0,0.0,0.5,0.5,0.6010928961748634,7.743169398907104,0.08196721311475409,0.02185792349726776,258,256,154,0.5968992248062015,1
Dan Orlovsky,OrloDa00,14.25,24.5,162.875,0.75,0.375,1.625,0.375,0.0,0.0,0.5816326530612245,6.6479591836734695,0.030612244897959183,0.015306122448979591,15,12,2,0.13333333333333333,0
Dan Pastorini,PastDa00,10.0,23.0,132.875,0.625,2.0,0.0,0.0,0.125,0.125,0.43478260869565216,5.7771739130434785,0.02717391304347826,0.08695652173913043,127,117,57,0.44881889763779526,1
Danny Kanell,KaneDa00,10.125,20.875,120.0,0.5,0.375,1.125,0.0,0.625,0.375,0.48502994011976047,5.748502994011976,0.023952095808383235,0.017964071856287425,35,25,12,0.34285714285714286,0
Danny White,dw1,12.25,19.625,148.125,1.0,0.625,0.0,0.0,0.5,0.5,0.6242038216560509,7.547770700636943,0.050955414012738856,0.03184713375796178,106,99,68,0.6415094339622641,1
Daryle Lamonica,LamoDa00,6.25,13.375,109.25,0.625,0.875,0.0,0.0,0.625,0.125,0.4672897196261682,8.16822429906542,0.04672897196261682,0.06542056074766354,107,91,72,0.6728971962616822,1
Daunte Culpepper,CulpDa00,14.875,23.875,208.875,1.75,0.875,2.375,0.0,0.875,0.875,0.6230366492146597,8.74869109947644,0.07329842931937172,0.03664921465968586,104,101,44,0.4230769230769231,1
Dave Brown,BrowDa00,12.75,22.375,161.0,0.75,1.375,2.25,0.0,0.375,0.375,0.5698324022346368,7.195530726256983,0.0335195530726257,0.061452513966480445,59,57,23,0.3898305084745763,0
Dave Krieg,KrieDa00,13.25,22.0,158.625,1.125,0.75,2.875,0.0,0.375,0.25,0.6022727272727273,7.2102272727272725,0.05113636363636364,0.03409090909090909,192,181,103,0.5364583333333334,1
David Archer,ArchDa00,9.75,17.625,122.0,0.5,1.0,2.5,0.0,0.25,0.125,0.5531914893617021,6.921985815602837,0.028368794326241134,0.05673758865248227,27,23,10,0.37037037037037035,0
David Carr,CarrDa00,11.125,21.875,148.5,0.875,0.75,5.375,0.0,0.25,0.25,0.5085714285714286,6.788571428571428,0.04,0.03428571428571429,79,75,22,0.27848101265822783,0
David Garrard,GarrDa00,10.375,20.0,102.75,0.75,0.25,1.25,0.0,0.375,0.25,0.51875,5.1375,0.0375,0.0125,81,78,41,0.5061728395061729,1
David Klingler,KlinDa00,12.5,23.0,128.125,0.625,0.625,3.5,0.0,0.125,0.125,0.5434782608695652,5.570652173913044,0.02717391304347826,0.02717391304347826,26,23,4,0.15384615384615385,0
DeShone Kizer,KizeDe00,13.875,26.625,143.0,0.375,1.375,1.875,0.375,0.0,0.0,0.5211267605633803,5.370892018779343,0.014084507042253521,0.051643192488262914,15,15,0,0.0,0
Dennis Shaw,ShawDe00,11.375,19.75,195.625,0.75,1.25,0.0,0.0,0.375,0.375,0.5759493670886076,9.905063291139241,0.0379746835443038,0.06329113924050633,37,33,7,0.1891891891891892,0
Dick Shiner,ShinDi00,7.375,17.125,113.625,0.875,1.0,0.0,0.0,0.0,0.0,0.4306569343065693,6.635036496350365,0.051094890510948905,0.058394160583941604,30,24,6,0.2,0
Dieter Brock,BrocDi00,11.75,20.25,146.25,0.625,0.875,3.0,0.0,0.875,0.875,0.5802469135802469,7.222222222222222,0.030864197530864196,0.043209876543209874,16,16,12,0.75,0
Don Heinrich,HeinDo00,4.625,11.75,78.125,0.5,0.375,0.0,0.0,0.5,0.5,0.39361702127659576,6.648936170212766,0.0425531914893617,0.031914893617021274,14,11,6,0.42857142857142855,0
Don Horn,HornDo00,8.625,16.5,140.5,0.75,1.0,0.0,0.0,0.375,0.25,0.5227272727272727,8.515151515151516,0.045454545454545456,0.06060606060606061,19,13,7,0.3684210526315789,0
Don Majkowski,MajkDo00,8.0,17.375,120.625,0.625,0.375,1.25,0.0,0.25,0.25,0.460431654676259,6.942446043165468,0.03597122302158273,0.02158273381294964,64,55,26,0.40625,0
Don Meredith,MereDo00,8.25,17.875,99.625,0.875,1.125,0.0,0.0,0.375,0.25,0.46153846153846156,5.573426573426573,0.04895104895104895,0.06293706293706294,96,83,48,0.5,1
Don Strock,StroDo00,8.75,16.5,112.875,1.25,0.625,0.0,0.0,0.5,0.5,0.5303030303030303,6.840909090909091,0.07575757575757576,0.03787878787878788,31,18,16,0.5161290322580645,0
Don Trull,TrulDo00,5.625,14.375,83.375,0.625,0.5,0.0,0.0,0.125,0.0,0.391304347826087,5.8,0.043478260869565216,0.034782608695652174,23,13,6,0.2608695652173913,0
Donovan McNabb,McNaDo00,10.0,19.75,85.25,0.625,0.5,2.25,0.0,0.125,0.125,0.5063291139240507,4.3164556962025316,0.03164556962025317,0.02531645569620253,178,175,106,0.5955056179775281,1
Doug Flutie,FlutDo00,10.0,17.75,124.875,0.625,0.75,1.625,0.0,0.625,0.375,0.5633802816901409,7.035211267605634,0.035211267605633804,0.04225352112676056,76,67,40,0.5263157894736842,1
Doug Johnson,JohnDo00,13.125,22.75,155.625,0.875,1.375,2.0,0.0,0.25,0.25,0.5769230769230769,6.84065934065934,0.038461538461538464,0.06043956043956044,12,10,2,0.16666666666666666,0
Doug Pederson,PedeDo00,10.875,21.125,109.875,0.875,0.75,1.5,0.0,0.25,0.25,0.514792899408284,5.201183431952662,0.04142011834319527,0.03550295857988166,20,16,4,0.2,0
Drew Bledsoe,BledDr00,15.0,30.0,159.5,0.75,0.875,1.875,0.0,0.125,0.125,0.5,5.316666666666666,0.025,0.029166666666666667,200,198,102,0.51,1
Drew Brees,BreeDr00,15.75,25.75,172.875,1.0,0.75,1.0,0.0,0.625,0.625,0.6116504854368932,6.713592233009709,0.038834951456310676,0.02912621359223301,268,267,155,0.5783582089552238,1
Drew Stanton,StanDr00,11.75,21.0,128.5,0.5,1.125,1.375,0.5,0.25,0.25,0.5595238095238095,6.119047619047619,0.023809523809523808,0.05357142857142857,23,17,11,0.4782608695652174,0
EJ Manuel,ManuEJ00,15.875,27.125,173.125,1.0,0.5,2.125,0.375,0.375,0.375,0.5852534562211982,6.382488479262673,0.03686635944700461,0.018433179723502304,19,18,6,0.3157894736842105,0
Earl Morrall,MorrEa00,9.5,18.125,147.125,0.75,1.125,0.0,0.0,0.25,0.25,0.5241379310344828,8.117241379310345,0.041379310344827586,0.06206896551724138,118,99,66,0.559322033898305,1
Eddie LeBaron,LeBaEd00,8.625,16.625,119.625,0.875,1.125,0.0,0.0,0.0,0.0,0.518796992481203,7.195488721804511,0.05263157894736842,0.06766917293233082,71,56,22,0.30985915492957744,0
Eli Manning,MannEl00,11.5,23.5,122.125,0.75,1.125,1.5,0.0,0.125,0.125,0.48936170212765956,5.196808510638298,0.031914893617021274,0.047872340425531915,233,233,119,0.5107296137339056,1
Elvis Grbac,GrbaEl00,17.625,24.875,205.75,1.125,0.625,0.75,0.0,0.5,0.375,0.7085427135678392,8.271356783919598,0.04522613065326633,0.02512562814070352,79,73,43,0.5443037974683544,1
Eric Hipple,HippEr00,10.25,21.875,199.125,1.125,1.25,2.0,0.0,0.5,0.5,0.4685714285714286,9.102857142857143,0.05142857142857143,0.05714285714285714,60,56,27,0.45,0
Erik Kramer,KramEr00,13.5,25.375,164.75,1.25,1.125,2.25,0.0,0.375,0.25,0.5320197044334976,6.4926108374384235,0.04926108374384237,0.04433497536945813,75,68,34,0.4533333333333333,1
Fran Tarkenton+,TarkFr00,9.875,17.5,128.875,0.75,1.125,0.0,0.0,0.25,0.125,0.5642857142857143,7.364285714285714,0.04285714285714286,0.06428571428571428,250,247,131,0.524,1
Frank Reich,ReicFr00,10.0,17.25,123.625,1.0,0.25,1.0,0.0,0.5,0.375,0.5797101449275363,7.166666666666667,0.057971014492753624,0.014492753623188406,34,21,8,0.23529411764705882,0
Frank Ryan,RyanFr00,6.5,14.375,106.625,0.5,0.625,0.0,0.0,0.0,0.0,0.45217391304347826,7.417391304347826,0.034782608695652174,0.043478260869565216,94,83,56,0.5957446808510638,1
Frank Tripucka,TripFr00,7.625,16.0,110.5,0.75,1.0,0.0,0.0,0.25,0.25,0.4765625,6.90625,0.046875,0.0625,53,50,16,0.3018867924528302,0
Frankie Albert,AlbeFr00,11.375,21.75,121.875,1.125,1.5,0.0,0.0,0.25,0.25,0.5229885057471264,5.603448275862069,0.05172413793103448,0.06896551724137931,30,28,13,0.43333333333333335,0
Gary Cuozzo,CuozGa00,9.625,19.375,126.875,1.0,0.875,0.0,0.0,0.25,0.125,0.4967741935483871,6.548387096774194,0.05161290322580645,0.04516129032258064,47,35,22,0.46808510638297873,0
Gary Danielson,DaniGa00,8.375,19.0,90.375,0.375,0.75,0.0,0.0,0.25,0.125,0.4407894736842105,4.756578947368421,0.019736842105263157,0.039473684210526314,74,58,33,0.44594594594594594,1
Gary Hogeboom,HogeGa00,17.125,30.75,214.0,0.5,0.875,2.125,0.0,0.5,0.5,0.556910569105691,6.959349593495935,0.016260162601626018,0.028455284552845527,46,36,20,0.43478260869565216,0
Gary Huff,HuffGa00,9.125,21.0,108.375,0.5,1.125,0.0,0.0,0.125,0.125,0.43452380952380953,5.160714285714286,0.023809523809523808,0.05357142857142857,32,27,6,0.1875,0
Geno Smith,SmitGe00,16.25,27.875,215.375,1.0,1.375,3.125,0.75,0.5,0.5,0.5829596412556054,7.726457399103139,0.03587443946188341,0.04932735426008968,30,28,11,0.36666666666666664,0
George Blanda+,BlanGe00,7.5,19.125,103.25,1.375,1.75,0.0,0.0,0.375,0.25,0.39215686274509803,5.398692810457517,0.0718954248366013,0.0915032679738562,130,104,63,0.4846153846153846,1
George Ratterman,RattGe00,10.375,20.875,184.875,2.0,1.5,0.0,0.0,0.75,0.75,0.49700598802395207,8.8562874251497,0.09580838323353294,0.0718562874251497,27,18,15,0.5555555555555556,0
George Shaw,ShawGe00,7.625,16.125,96.625,0.75,1.625,0.0,0.0,0.5,0.5,0.4728682170542636,5.992248062015504,0.046511627906976744,0.10077519379844961,34,26,12,0.35294117647058826,0
Gifford Nielsen,NielGi00,8.375,14.25,92.25,0.625,0.5,0.25,0.0,0.375,0.125,0.5877192982456141,6.473684210526316,0.043859649122807015,0.03508771929824561,20,14,6,0.3,0
Greg Landry,LandGr00,8.875,17.875,109.875,0.75,1.625,0.0,0.0,0.5,0.5,0.4965034965034965,6.146853146853147,0.04195804195804196,0.09090909090909091,98,93,41,0.41836734693877553,1
Gus Frerotte,FrerGu00,13.875,26.125,184.25,1.25,0.875,1.125,0.0,0.25,0.125,0.5311004784688995,7.052631578947368,0.04784688995215311,0.03349282296650718,102,92,50,0.49019607843137253,1
Heath Shuler,ShulHe00,10.25,23.125,157.75,0.875,1.375,1.25,0.0,0.0,0.0,0.44324324324324327,6.821621621621621,0.03783783783783784,0.05945945945945946,23,21,8,0.34782608695652173,0
Hugh Millen,MillHu00,11.75,20.125,144.75,0.375,0.625,3.125,0.0,0.375,0.375,0.5838509316770186,7.192546583850931,0.018633540372670808,0.031055900621118012,32,25,8,0.25,0
J.P. Losman,LosmJ.00,11.25,21.875,116.875,0.5,0.5,2.75,0.0,0.25,0.125,0.5142857142857142,5.3428571428571425,0.022857142857142857,0.022857142857142857,35,32,11,0.3142857142857143,0
JaMarcus Russell,RussJa00,12.125,23.5,141.75,0.75,0.75,2.25,0.625,0.125,0.125,0.5159574468085106,6.031914893617022,0.031914893617021274,0.031914893617021274,29,25,8,0.27586206896551724,0
Jack Concannon,ConcJa00,8.375,19.5,105.0,0.625,1.5,0.0,0.0,0.5,0.5,0.42948717948717946,5.384615384615385,0.03205128205128205,0.07692307692307693,41,40,16,0.3902439024390244,0
Jack Kemp,KempJa00,14.875,28.625,186.625,0.875,1.25,0.0,0.0,0.5,0.5,0.519650655021834,6.5196506550218345,0.03056768558951965,0.043668122270742356,114,107,68,0.5964912280701754,1
Jack Thompson,ThomJa00,7.5,16.875,86.625,0.625,0.625,0.0,0.0,0.25,0.0,0.4444444444444444,5.133333333333334,0.037037037037037035,0.037037037037037035,33,21,7,0.21212121212121213,0
Jack Trudeau,TrudJa00,16.125,33.125,174.875,0.75,1.0,2.125,0.0,0.0,0.0,0.4867924528301887,5.279245283018868,0.022641509433962263,0.03018867924528302,55,47,19,0.34545454545454546,0
Jacoby Brissett,BrisJa00,15.5,25.875,183.25,0.375,0.375,2.375,0.625,0.375,0.375,0.5990338164251208,7.082125603864735,0.014492753623188406,0.014492753623188406,17,17,5,0.29411764705882354,0
Jake Delhomme,DelhJa00,13.375,23.625,151.5,1.0,1.25,1.5,0.0,0.75,0.625,0.5661375661375662,6.412698412698413,0.042328042328042326,0.05291005291005291,107,104,62,0.5794392523364486,1
