name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Bob Gagliano,GaglBo00,11.125,22.625,172.0,0.375,1.25,2.25,0.0,0.5,0.375,0.49171270718232046,7.602209944751381,0.016574585635359115,0.055248618784530384,21,13,9,0.42857142857142855,0
Bob Griese+,GrieBo00,16.5,32.125,190.375,1.375,1.5,0.0,0.0,0.375,0.25,0.5136186770428015,5.926070038910506,0.042801556420233464,0.04669260700389105,159,152,96,0.6037735849056604,1
Bobby Douglass,DougBo00,10.875,22.5,136.0,1.25,1.125,0.0,0.0,0.375,0.375,0.48333333333333334,6.044444444444444,0.05555555555555555,0.05,54,43,11,0.2037037037037037,0
Bobby Hebert,HebeBo00,17.25,32.5,213.25,0.875,1.5,2.625,0.0,0.375,0.375,0.5307692307692308,6.561538461538461,0.026923076923076925,0.046153846153846156,111,101,59,0.5315315315315315,1
Bobby Hoying,HoyiBo00,20.125,35.375,233.125,1.375,0.875,4.875,0.0,0.25,0.25,0.568904593639576,6.590106007067138,0.038869257950530034,0.024734982332155476,16,13,3,0.1875,0
Bobby Layne+,LaynBo00,14.375,31.875,223.625,1.625,1.75,0.0,0.0,0.625,0.625,0.45098039215686275,7.015686274509804,0.050980392156862744,0.054901960784313725,135,126,83,0.6148148148148148,1
Bobby Scott,ScotBo00,9.125,21.875,105.0,0.625,1.0,0.0,0.0,0.25,0.125,0.41714285714285715,4.8,0.02857142857142857,0.045714285714285714,22,12,6,0.2727272727272727,0
Boomer Esiason,EsiaBo00,18.375,31.875,222.125,2.0,1.0,2.625,0.0,0.5,0.375,0.5764705882352941,6.968627450980392,0.06274509803921569,0.03137254901960784,179,173,84,0.4692737430167598,1
Brad Johnson,JohnBr00,15.5,26.0,174.625,0.75,0.875,0.875,0.0,0.5,0.25,0.5961538461538461,6.716346153846154,0.028846153846153848,0.03365384615384615,139,130,79,0.5683453237410072,1
Brady Quinn,QuinBr00,19.75,37.25,207.25,1.25,0.75,2.25,0.5,0.125,0.125,0.5302013422818792,5.563758389261745,0.03355704697986577,0.020134228187919462,19,18,4,0.21052631578947367,0
Brandon Weeden,WeedBr00,23.125,42.0,261.0,1.125,1.5,1.75,0.375,0.25,0.25,0.5505952380952381,6.214285714285714,0.026785714285714284,0.03571428571428571,28,25,8,0.2857142857142857,0
Brett Favre+,FavrBr00,23.625,37.375,256.375,1.25,1.0,3.0,0.0,0.5,0.375,0.6321070234113713,6.8595317725752505,0.033444816053511704,0.026755852842809364,321,319,199,0.6199376947040498,1
Brian Griese,GrieBr00,19.375,33.5,246.0,1.125,1.0,2.125,0.0,0.375,0.25,0.5783582089552238,7.343283582089552,0.033582089552238806,0.029850746268656716,86,82,46,0.5348837209302325,1
Brian Hoyer,HoyeBr00,18.875,31.375,198.875,1.125,0.625,1.875,0.125,0.625,0.375,0.601593625498008,6.338645418326693,0.035856573705179286,0.0199203187250996,45,37,17,0.37777777777777777,0
Brian Sipe,SipeBr00,11.375,21.5,116.625,0.25,0.875,0.0,0.0,0.25,0.25,0.5290697674418605,5.424418604651163,0.011627906976744186,0.040697674418604654,113,109,57,0.504424778761062,1
Browning Nagle,NaglBr00,15.625,32.375,185.625,0.625,1.25,2.0,0.0,0.25,0.25,0.4826254826254826,5.7335907335907335,0.019305019305019305,0.03861003861003861,15,14,4,0.26666666666666666,0
Bruce Gradkowski,GradBr00,19.625,35.875,185.375,1.125,1.125,2.625,0.0,0.375,0.375,0.5470383275261324,5.167247386759582,0.0313588850174216,0.0313588850174216,25,19,9,0.36,0
Bubby Brister,BrisBu00,13.625,31.125,217.625,0.75,1.375,3.25,0.0,0.125,0.125,0.43775100401606426,6.991967871485944,0.024096385542168676,0.04417670682730924,83,75,41,0.4939759036144578,1
Butch Songin,SongBu00,15.375,30.875,201.25,2.0,1.375,0.0,0.0,0.5,0.5,0.4979757085020243,6.518218623481781,0.06477732793522267,0.044534412955465584,28,20,12,0.42857142857142855,0
Byron Leftwich,LeftBy00,20.125,35.875,239.375,1.0,1.5,1.875,0.0,0.375,0.375,0.5609756097560976,6.672473867595818,0.027874564459930314,0.041811846689895474,52,50,25,0.4807692307692308,0
Cade McNown,McNoCa00,19.5,34.25,214.25,1.25,1.5,3.0,0.0,0.25,0.125,0.5693430656934306,6.255474452554744,0.0364963503649635,0.043795620437956206,16,13,4,0.25,0
Cam Newton,NewtCa00,24.625,40.875,325.625,1.375,1.25,2.75,0.625,0.25,0.25,0.6024464831804281,7.966360856269113,0.03363914373088685,0.03058103975535168,124,123,71,0.5725806451612904,1
Carson Palmer,PalmCa00,22.625,39.75,237.125,0.875,1.5,2.375,0.0,0.5,0.5,0.5691823899371069,5.965408805031447,0.0220125786163522,0.03773584905660377,183,182,93,0.5081967213114754,1
Chad Henne,ch1,16.75,28.75,175.5,0.75,0.5,2.0,0.375,0.625,0.625,0.5826086956521739,6.104347826086957,0.02608695652173913,0.017391304347826087,58,51,19,0.3275862068965517,0
Chad Hutchinson,HutcCh00,15.875,31.25,194.375,0.875,1.0,4.25,0.0,0.25,0.25,0.508,6.22,0.028,0.032,14,14,3,0.21428571428571427,0
Chad Pennington,CP01,22.0,30.75,240.0,1.5,0.5,1.625,0.0,0.625,0.625,0.7154471544715447,7.804878048780488,0.04878048780487805,0.016260162601626018,90,86,45,0.5,1
Charlie Batch,BatcCh00,17.5,29.75,207.125,1.0,0.75,3.375,0.0,0.5,0.5,0.5882352941176471,6.96218487394958,0.03361344537815126,0.025210084033613446,57,53,26,0.45614035087719296,0
Charlie Conerly,ConeCh00,8.375,19.0,141.125,1.25,1.5,0.0,0.0,1.0,0.75,0.4407894736842105,7.427631578947368,0.06578947368421052,0.07894736842105263,107,77,66,0.616822429906542,1
Charlie Frye,FryeCh00,19.375,32.0,209.5,0.75,1.125,4.25,0.0,0.375,0.25,0.60546875,6.546875,0.0234375,0.03515625,23,22,8,0.34782608695652173,0
Chris Chandler,ChanCh00,12.25,21.375,150.625,0.75,1.125,1.625,0.0,0.75,0.75,0.5730994152046783,7.046783625730995,0.03508771929824561,0.05263157894736842,155,142,69,0.44516129032258067,1
Chris Miller,MillCh00,15.5,31.875,212.75,1.125,1.875,2.625,0.0,0.25,0.25,0.48627450980392156,6.674509803921569,0.03529411764705882,0.058823529411764705,97,93,35,0.36082474226804123,1
Chris Redman,RedmCh00,17.875,32.25,195.25,1.375,0.875,2.5,0.0,0.375,0.375,0.5542635658914729,6.054263565891473,0.04263565891472868,0.027131782945736434,16,12,6,0.375,0
