name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
David Carr,CarrDa00,7.0,15.125,92.125,0.625,0.75,3.875,0.0,0.125,0.125,0.4628099173553719,6.090909090909091,0.04132231404958678,0.049586776859504134,79,75,22,0.27848101265822783,0
David Garrard,GarrDa00,7.5,14.25,73.875,0.5,0.125,1.125,0.0,0.125,0.125,0.5263157894736842,5.184210526315789,0.03508771929824561,0.008771929824561403,81,78,41,0.5061728395061729,1
David Klingler,KlinDa00,8.375,15.75,93.0,0.5,0.5,3.0,0.0,0.125,0.125,0.5317460317460317,5.904761904761905,0.031746031746031744,0.031746031746031744,26,23,4,0.15384615384615385,0
DeShone Kizer,KizeDe00,10.125,19.875,106.375,0.375,1.125,1.5,0.375,0.0,0.0,0.5094339622641509,5.352201257861635,0.018867924528301886,0.05660377358490566,15,15,0,0.0,0
Dennis Shaw,ShawDe00,8.875,15.125,146.75,0.5,1.125,0.0,0.0,0.25,0.25,0.5867768595041323,9.702479338842975,0.03305785123966942,0.0743801652892562,37,33,7,0.1891891891891892,0
Dick Shiner,ShinDi00,5.75,12.875,91.5,0.75,0.75,0.0,0.0,0.0,0.0,0.44660194174757284,7.106796116504855,0.05825242718446602,0.05825242718446602,30,24,6,0.2,0
Dieter Brock,BrocDi00,8.625,14.875,113.375,0.5,0.75,1.75,0.0,0.625,0.625,0.5798319327731093,7.621848739495798,0.03361344537815126,0.05042016806722689,16,16,12,0.75,0
Don Heinrich,HeinDo00,3.375,8.5,48.25,0.25,0.25,0.0,0.0,0.375,0.375,0.39705882352941174,5.676470588235294,0.029411764705882353,0.029411764705882353,14,11,6,0.42857142857142855,0
Don Horn,HornDo00,5.625,11.25,91.5,0.375,0.75,0.0,0.0,0.25,0.125,0.5,8.133333333333333,0.03333333333333333,0.06666666666666667,19,13,7,0.3684210526315789,0
Don Majkowski,MajkDo00,4.875,11.375,80.125,0.25,0.25,1.125,0.0,0.25,0.25,0.42857142857142855,7.043956043956044,0.02197802197802198,0.02197802197802198,64,55,26,0.40625,0
Don Meredith,MereDo00,5.875,13.0,68.125,0.5,0.875,0.0,0.0,0.25,0.25,0.4519230769230769,5.240384615384615,0.038461538461538464,0.0673076923076923,96,83,48,0.5,1
Don Strock,StroDo00,6.25,12.25,81.875,0.75,0.625,0.0,0.0,0.25,0.25,0.5102040816326531,6.683673469387755,0.061224489795918366,0.05102040816326531,31,18,16,0.5161290322580645,0
Don Trull,TrulDo00,4.0,10.125,59.875,0.625,0.375,0.0,0.0,0.125,0.0,0.3950617283950617,5.91358024691358,0.06172839506172839,0.037037037037037035,23,13,6,0.2608695652173913,0
Donovan McNabb,McNaDo00,5.625,12.375,44.125,0.125,0.375,1.875,0.0,0.125,0.125,0.45454545454545453,3.5656565656565657,0.010101010101010102,0.030303030303030304,178,175,106,0.5955056179775281,1
Doug Flutie,FlutDo00,8.125,14.0,97.0,0.5,0.75,1.125,0.0,0.5,0.25,0.5803571428571429,6.928571428571429,0.03571428571428571,0.05357142857142857,76,67,40,0.5263157894736842,1
Doug Johnson,JohnDo00,9.5,15.875,119.125,0.625,0.75,1.5,0.0,0.25,0.25,0.5984251968503937,7.503937007874016,0.03937007874015748,0.047244094488188976,12,10,2,0.16666666666666666,0
Doug Pederson,PedeDo00,6.75,12.75,63.25,0.5,0.625,1.125,0.0,0.0,0.0,0.5294117647058824,4.96078431372549,0.0392156862745098,0.049019607843137254,20,16,4,0.2,0
Drew Bledsoe,BledDr00,11.125,22.75,113.125,0.625,0.75,1.5,0.0,0.125,0.125,0.489010989010989,4.972527472527473,0.027472527472527472,0.03296703296703297,200,198,102,0.51,1
Drew Brees,BreeDr00,9.0,15.375,103.625,0.625,0.25,0.875,0.0,0.5,0.5,0.5853658536585366,6.739837398373984,0.04065040650406504,0.016260162601626018,268,267,155,0.5783582089552238,1
Drew Stanton,StanDr00,7.625,13.625,82.375,0.25,0.875,1.125,0.5,0.0,0.0,0.5596330275229358,6.045871559633028,0.01834862385321101,0.06422018348623854,23,17,11,0.4782608695652174,0
EJ Manuel,ManuEJ00,10.625,18.75,123.125,0.625,0.375,1.625,0.375,0.25,0.25,0.5666666666666667,6.566666666666666,0.03333333333333333,0.02,19,18,6,0.3157894736842105,0
Earl Morrall,MorrEa00,7.625,13.625,124.875,0.75,0.625,0.0,0.0,0.125,0.125,0.5596330275229358,9.1651376146789,0.05504587155963303,0.045871559633027525,118,99,66,0.559322033898305,1
Eddie LeBaron,LeBaEd00,5.625,11.0,83.25,0.5,0.5,0.0,0.0,0.0,0.0,0.5113636363636364,7.568181818181818,0.045454545454545456,0.045454545454545456,71,56,22,0.30985915492957744,0
Eli Manning,MannEl00,6.875,15.5,79.0,0.375,0.875,1.125,0.0,0.0,0.0,0.4435483870967742,5.096774193548387,0.024193548387096774,0.056451612903225805,233,233,119,0.5107296137339056,1
Elvis Grbac,GrbaEl00,13.0,18.25,147.25,0.625,0.625,0.625,0.0,0.25,0.25,0.7123287671232876,8.068493150684931,0.03424657534246575,0.03424657534246575,79,73,43,0.5443037974683544,1
Eric Hipple,HippEr00,7.375,15.375,148.0,0.875,1.0,1.125,0.0,0.25,0.25,0.4796747967479675,9.626016260162602,0.056910569105691054,0.06504065040650407,60,56,27,0.45,0
Erik Kramer,KramEr00,9.125,18.5,110.625,0.875,0.875,1.625,0.0,0.25,0.125,0.49324324324324326,5.97972972972973,0.0472972972972973,0.0472972972972973,75,68,34,0.4533333333333333,1
Fran Tarkenton+,TarkFr00,7.0,12.875,87.0,0.5,0.875,0.0,0.0,0.125,0.0,0.5436893203883495,6.757281553398058,0.038834951456310676,0.06796116504854369,250,247,131,0.524,1
Frank Reich,ReicFr00,7.25,12.875,83.375,0.75,0.25,0.625,0.0,0.375,0.25,0.5631067961165048,6.475728155339806,0.05825242718446602,0.019417475728155338,34,21,8,0.23529411764705882,0
Frank Ryan,RyanFr00,4.375,9.875,82.75,0.375,0.375,0.0,0.0,0.0,0.0,0.4430379746835443,8.379746835443038,0.0379746835443038,0.0379746835443038,94,83,56,0.5957446808510638,1
Frank Tripucka,TripFr00,6.375,13.25,96.75,0.625,0.875,0.0,0.0,0.25,0.25,0.4811320754716981,7.30188679245283,0.04716981132075472,0.0660377358490566,53,50,16,0.3018867924528302,0
Frankie Albert,AlbeFr00,8.75,17.125,97.375,0.75,1.0,0.0,0.0,0.0,0.0,0.5109489051094891,5.686131386861314,0.043795620437956206,0.058394160583941604,30,28,13,0.43333333333333335,0
Gary Cuozzo,CuozGa00,8.125,15.375,102.5,0.875,0.75,0.0,0.0,0.25,0.125,0.5284552845528455,6.666666666666667,0.056910569105691054,0.04878048780487805,47,35,22,0.46808510638297873,0
Gary Danielson,DaniGa00,5.5,13.125,57.125,0.125,0.5,0.0,0.0,0.25,0.125,0.41904761904761906,4.352380952380952,0.009523809523809525,0.0380952380952381,74,58,33,0.44594594594594594,1
Gary Hogeboom,HogeGa00,13.875,24.25,175.0,0.5,0.375,1.75,0.0,0.5,0.5,0.5721649484536082,7.216494845360825,0.020618556701030927,0.015463917525773196,46,36,20,0.43478260869565216,0
Gary Huff,HuffGa00,5.625,14.0,52.125,0.125,0.875,0.0,0.0,0.0,0.0,0.4017857142857143,3.7232142857142856,0.008928571428571428,0.0625,32,27,6,0.1875,0
Geno Smith,SmitGe00,11.75,19.5,161.125,0.875,1.0,2.25,0.375,0.375,0.375,0.6025641025641025,8.262820512820513,0.04487179487179487,0.05128205128205128,30,28,11,0.36666666666666664,0
George Blanda+,BlanGe00,5.5,14.875,82.75,1.0,1.375,0.0,0.0,0.25,0.125,0.3697478991596639,5.563025210084033,0.06722689075630252,0.09243697478991597,130,104,63,0.4846153846153846,1
George Ratterman,RattGe00,7.625,15.75,119.875,1.5,1.125,0.0,0.0,0.5,0.5,0.48412698412698413,7.611111111111111,0.09523809523809523,0.07142857142857142,27,18,15,0.5555555555555556,0
George Shaw,ShawGe00,5.0,11.0,66.125,0.625,1.125,0.0,0.0,0.375,0.375,0.45454545454545453,6.011363636363637,0.056818181818181816,0.10227272727272728,34,26,12,0.35294117647058826,0
Gifford Nielsen,NielGi00,4.875,9.125,64.0,0.5,0.5,0.0,0.0,0.25,0.125,0.5342465753424658,7.013698630136986,0.0547945205479452,0.0547945205479452,20,14,6,0.3,0
Greg Landry,LandGr00,6.0,13.5,72.0,0.5,1.5,0.0,0.0,0.25,0.25,0.4444444444444444,5.333333333333333,0.037037037037037035,0.1111111111111111,98,93,41,0.41836734693877553,1
Gus Frerotte,FrerGu00,9.25,17.875,126.375,0.875,0.625,0.625,0.0,0.25,0.125,0.5174825174825175,7.06993006993007,0.04895104895104895,0.03496503496503497,102,92,50,0.49019607843137253,1
Heath Shuler,ShulHe00,6.625,16.625,87.25,0.5,1.125,0.75,0.0,0.0,0.0,0.39849624060150374,5.2481203007518795,0.03007518796992481,0.06766917293233082,23,21,8,0.34782608695652173,0
Hugh Millen,MillHu00,7.5,13.375,99.875,0.25,0.25,2.125,0.0,0.25,0.25,0.5607476635514018,7.4672897196261685,0.018691588785046728,0.018691588785046728,32,25,8,0.25,0
J.P. Losman,LosmJ.00,6.75,13.75,71.25,0.375,0.25,1.375,0.0,0.25,0.125,0.4909090909090909,5.181818181818182,0.02727272727272727,0.01818181818181818,35,32,11,0.3142857142857143,0
JaMarcus Russell,RussJa00,7.75,14.5,87.25,0.625,0.5,1.25,0.375,0.125,0.125,0.5344827586206896,6.017241379310345,0.04310344827586207,0.034482758620689655,29,25,8,0.27586206896551724,0
Jack Concannon,ConcJa00,6.5,13.875,81.125,0.5,1.0,0.0,0.0,0.375,0.375,0.46846846846846846,5.846846846846847,0.036036036036036036,0.07207207207207207,41,40,16,0.3902439024390244,0
Jack Kemp,KempJa00,11.625,21.5,135.5,0.75,1.0,0.0,0.0,0.25,0.25,0.5406976744186046,6.3023255813953485,0.03488372093023256,0.046511627906976744,114,107,68,0.5964912280701754,1
Jack Thompson,ThomJa00,4.5,11.625,54.375,0.25,0.5,0.0,0.0,0.125,0.0,0.3870967741935484,4.67741935483871,0.021505376344086023,0.043010752688172046,33,21,7,0.21212121212121213,0
Jack Trudeau,TrudJa00,11.875,24.875,133.75,0.625,0.875,1.25,0.0,0.0,0.0,0.47738693467336685,5.376884422110553,0.02512562814070352,0.035175879396984924,55,47,19,0.34545454545454546,0
Jacoby Brissett,BrisJa00,10.125,17.0,117.5,0.25,0.25,1.75,0.625,0.25,0.25,0.5955882352941176,6.911764705882353,0.014705882352941176,0.014705882352941176,17,17,5,0.29411764705882354,0
Jake Delhomme,DelhJa00,10.0,18.25,113.375,0.875,1.125,1.125,0.0,0.5,0.375,0.547945205479452,6.212328767123288,0.04794520547945205,0.06164383561643835,107,104,62,0.5794392523364486,1
