name,id,Cmp,Att,Yds,TD,Int,Sk,Fmb,team_win,start_win,Cmp.,Y.A,TD_pct,Int_pct,game_count,start_count,win_count,win_percent,y
Eli Manning,MannEl00,4.375,10.375,52.875,0.125,0.5,0.875,0.0,0.0,0.0,0.42168674698795183,5.096385542168675,0.012048192771084338,0.04819277108433735,233,233,119,0.5107296137339056,1
Elvis Grbac,GrbaEl00,7.25,9.875,68.25,0.375,0.375,0.25,0.0,0.125,0.125,0.7341772151898734,6.9113924050632916,0.0379746835443038,0.0379746835443038,79,73,43,0.5443037974683544,1
Eric Hipple,HippEr00,4.75,9.5,88.625,0.625,0.375,0.625,0.0,0.25,0.25,0.5,9.328947368421053,0.06578947368421052,0.039473684210526314,60,56,27,0.45,0
Erik Kramer,KramEr00,5.625,11.5,69.875,0.5,0.625,1.25,0.0,0.125,0.125,0.4891304347826087,6.076086956521739,0.043478260869565216,0.05434782608695652,75,68,34,0.4533333333333333,1
Fran Tarkenton+,TarkFr00,4.375,8.5,64.75,0.5,0.5,0.0,0.0,0.125,0.0,0.5147058823529411,7.617647058823529,0.058823529411764705,0.058823529411764705,250,247,131,0.524,1
Frank Reich,ReicFr00,5.625,9.5,67.0,0.75,0.25,0.25,0.0,0.25,0.25,0.5921052631578947,7.052631578947368,0.07894736842105263,0.02631578947368421,34,21,8,0.23529411764705882,0
Frank Ryan,RyanFr00,3.375,6.625,63.0,0.25,0.125,0.0,0.0,0.0,0.0,0.5094339622641509,9.50943396226415,0.03773584905660377,0.018867924528301886,94,83,56,0.5957446808510638,1
Frank Tripucka,TripFr00,4.375,9.625,75.0,0.5,0.75,0.0,0.0,0.125,0.125,0.45454545454545453,7.792207792207792,0.05194805194805195,0.07792207792207792,53,50,16,0.3018867924528302,0
Frankie Albert,AlbeFr00,5.25,11.375,61.0,0.5,0.5,0.0,0.0,0.0,0.0,0.46153846153846156,5.362637362637362,0.04395604395604396,0.04395604395604396,30,28,13,0.43333333333333335,0
Gary Cuozzo,CuozGa00,4.125,8.375,53.75,0.625,0.5,0.0,0.0,0.25,0.125,0.4925373134328358,6.417910447761194,0.07462686567164178,0.05970149253731343,47,35,22,0.46808510638297873,0
Gary Danielson,DaniGa00,3.5,7.75,31.0,0.0,0.25,0.0,0.0,0.25,0.125,0.45161290322580644,4.0,0.0,0.03225806451612903,74,58,33,0.44594594594594594,1
Gary Hogeboom,HogeGa00,9.5,16.25,113.125,0.375,0.25,1.125,0.0,0.25,0.25,0.5846153846153846,6.961538461538462,0.023076923076923078,0.015384615384615385,46,36,20,0.43478260869565216,0
Gary Huff,HuffGa00,3.25,7.25,29.875,0.0,0.5,0.0,0.0,0.0,0.0,0.4482758620689655,4.120689655172414,0.0,0.06896551724137931,32,27,6,0.1875,0
Geno Smith,SmitGe00,6.875,12.75,100.125,0.375,0.75,1.125,0.125,0.25,0.25,0.5392156862745098,7.852941176470588,0.029411764705882353,0.058823529411764705,30,28,11,0.36666666666666664,0
George Blanda+,BlanGe00,3.75,9.125,60.25,0.75,0.5,0.0,0.0,0.125,0.125,0.410958904109589,6.602739726027397,0.0821917808219178,0.0547945205479452,130,104,63,0.4846153846153846,1
George Ratterman,RattGe00,4.125,8.375,58.375,0.75,0.5,0.0,0.0,0.25,0.25,0.4925373134328358,6.970149253731344,0.08955223880597014,0.05970149253731343,27,18,15,0.5555555555555556,0
George Shaw,ShawGe00,2.875,5.875,47.125,0.625,0.5,0.0,0.0,0.375,0.375,0.48936170212765956,8.02127659574468,0.10638297872340426,0.0851063829787234,34,26,12,0.35294117647058826,0
Gifford Nielsen,NielGi00,3.25,5.625,44.25,0.375,0.25,0.0,0.0,0.25,0.125,0.5777777777777777,7.866666666666666,0.06666666666666667,0.044444444444444446,20,14,6,0.3,0
Greg Landry,LandGr00,3.875,8.375,52.25,0.375,1.0,0.0,0.0,0.125,0.125,0.4626865671641791,6.2388059701492535,0.04477611940298507,0.11940298507462686,98,93,41,0.41836734693877553,1
Gus Frerotte,FrerGu00,5.625,11.75,72.75,0.625,0.5,0.375,0.0,0.125,0.125,0.4787234042553192,6.191489361702128,0.05319148936170213,0.0425531914893617,102,92,50,0.49019607843137253,1
Heath Shuler,ShulHe00,3.875,9.125,46.875,0.375,0.375,0.5,0.0,0.0,0.0,0.4246575342465753,5.136986301369863,0.0410958904109589,0.0410958904109589,23,21,8,0.34782608695652173,0
Hugh Millen,MillHu00,4.625,8.875,67.5,0.25,0.25,1.375,0.0,0.0,0.0,0.5211267605633803,7.605633802816901,0.028169014084507043,0.028169014084507043,32,25,8,0.25,0
J.P. Losman,LosmJ.00,4.75,9.875,44.75,0.125,0.125,0.875,0.0,0.125,0.125,0.4810126582278481,4.531645569620253,0.012658227848101266,0.012658227848101266,35,32,11,0.3142857142857143,0
JaMarcus Russell,RussJa00,5.875,10.0,60.875,0.5,0.5,1.125,0.25,0.0,0.0,0.5875,6.0875,0.05,0.05,29,25,8,0.27586206896551724,0
Jack Concannon,ConcJa00,4.125,8.625,48.5,0.375,0.375,0.0,0.0,0.25,0.25,0.4782608695652174,5.6231884057971016,0.043478260869565216,0.043478260869565216,41,40,16,0.3902439024390244,0
Jack Kemp,KempJa00,7.75,14.375,87.625,0.75,0.625,0.0,0.0,0.125,0.125,0.5391304347826087,6.095652173913043,0.05217391304347826,0.043478260869565216,114,107,68,0.5964912280701754,1
Jack Thompson,ThomJa00,3.25,7.5,45.125,0.125,0.375,0.0,0.0,0.0,0.0,0.43333333333333335,6.016666666666667,0.016666666666666666,0.05,33,21,7,0.21212121212121213,0
Jack Trudeau,TrudJa00,6.5,14.25,72.5,0.25,0.625,0.75,0.0,0.0,0.0,0.45614035087719296,5.087719298245614,0.017543859649122806,0.043859649122807015,55,47,19,0.34545454545454546,0
Jacoby Brissett,BrisJa00,6.0,10.375,65.5,0.0,0.125,1.0,0.375,0.125,0.125,0.5783132530120482,6.313253012048193,0.0,0.012048192771084338,17,17,5,0.29411764705882354,0
Jake Delhomme,DelhJa00,6.75,12.0,80.375,0.75,0.875,1.0,0.0,0.25,0.125,0.5625,6.697916666666667,0.0625,0.07291666666666667,107,104,62,0.5794392523364486,1
Jake Locker,LockJa00,4.125,8.0,66.25,0.5,0.0,0.5,0.0,0.0,0.0,0.515625,8.28125,0.0625,0.0,26,21,9,0.34615384615384615,0
Jake Plummer,PlumJa00,5.125,10.0,59.375,0.375,0.625,2.25,0.0,0.125,0.125,0.5125,5.9375,0.0375,0.0625,143,142,72,0.5034965034965035,1
